,Bathrooms,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,UnfBsmtRat,MasVnrType_BrkFace,MasVnrType_Stone,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LandContour_HLS,LandContour_Low,LandContour_Lvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,UnfSqFtRatio,Age,IsNew,Renovated,GarageAge,HasPool
870,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,7.75,1.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.8629032258064515,5.5,5.5,10.0,11.603679828238693,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.112903225806452,1.0,1.0,7.616071428571429,1.0
871,3.25,10.0,10.0,6,5,1.6524999999999999,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.163306451612903,5.5,5.5,10.0,12.20856952572876,1,0,0,0,0,4.347014925373134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.032258064516129,1.0,1.0,6.678571428571429,1.0
872,1.0,10.0,10.0,5,7,1.0,7.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,4.6,3.504032258064516,5.5,5.5,10.0,11.661345470088502,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.032258064516129,1.0,10.0,7.830357142857143,1.0
873,1.0,10.0,10.0,5,7,1.0,7.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,2.8,2.741935483870968,5.5,5.5,10.0,11.79810440720389,1,0,0,0,0,5.943509615384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.6787374587889285,9.85483870967742,1.0,10.0,7.964285714285714,1.0
874,1.75,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.209677419354839,5.5,5.5,10.0,11.104957226643945,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.85483870967742,1.0,10.0,8.178571428571429,1.0
875,3.25,10.0,10.0,8,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,5.5,4.0,10.0,10.0,3.25,7.75,10.0,4.6,4.326612903225806,5.5,5.5,10.0,12.623061104072981,0,0,1,0,0,9.513513513513514,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
876,2.5,10.0,5.5,4,5,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.919354838709678,5.5,5.5,10.0,11.792449349720545,1,0,0,0,0,4.6456766917293235,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
877,4.75,10.0,10.0,9,5,2.215,7.0,5.5,10.0,7.0,10.0,10.0,10.0,5.5,4.0,10.0,10.0,3.25,7.75,10.0,6.4,5.463709677419355,5.5,5.5,10.0,12.765688433465597,1,0,0,0,0,2.7975376196990425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,10.0,6.491071428571429,1.0
878,2.5,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,7.0,7.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.904967552746252,0,0,0,0,1,2.7042380522993685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,3.467741935483871,1.0,10.0,6.973214285714286,1.0
879,2.5,10.0,10.0,5,8,1.50625,7.0,7.75,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.032258064516129,5.5,5.5,10.0,11.824079893607152,1,0,0,0,0,3.2708333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.870967741935484,1.0,10.0,7.1875,1.0
880,3.25,10.0,10.0,5,5,1.0,4.0,5.5,10.0,10.0,7.75,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,10.0,4.6,3.721774193548387,5.5,5.5,10.0,11.964001084330445,1,0,0,0,0,1.908256880733945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,10.0,6.410714285714286,1.0
881,3.25,10.0,10.0,7,5,1.658125,7.0,7.75,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,5.5,5.5,4.6,3.4193548387096775,5.5,5.5,10.0,12.141534124392603,1,0,0,0,0,2.977508650519031,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,3.6129032258064515,1.0,10.0,6.8125,1.0
882,3.25,10.0,10.0,6,5,1.0,4.0,5.5,7.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,5.5,4.6,3.3528225806451615,5.5,5.5,10.0,12.089538829274222,0,0,1,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.6129032258064515,1.0,10.0,6.785714285714286,1.0
883,2.5,10.0,10.0,4,5,1.0,7.0,5.5,4.0,4.0,5.5,1.0,10.0,6.625,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.661290322580645,5.5,7.75,10.0,11.682668239557323,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.336808810141947,9.419354838709678,1.0,10.0,6.598214285714286,1.0
884,1.0,10.0,10.0,5,5,1.3375,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.741935483870968,5.5,5.5,10.0,11.512925464970229,1,0,0,0,0,5.641255605381167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
885,4.0,10.0,10.0,9,5,1.3375,7.0,5.5,10.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,3.25,5.5,10.0,4.6,4.060483870967742,5.5,5.5,10.0,12.703509032177148,1,0,0,0,0,3.4381625441696113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.4516129032258065,1.0,10.0,6.598214285714286,1.0
886,2.5,10.0,10.0,5,5,1.68625,4.0,5.5,4.0,7.0,10.0,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,10.0,4.6,4.556451612903226,5.5,5.5,10.0,11.884489021402711,1,0,0,0,0,7.077490774907749,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.435483870967742,1.0,10.0,6.383928571428571,1.0
887,1.75,10.0,10.0,5,7,1.0,4.0,7.75,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.814516129032258,5.5,5.5,10.0,11.816726919301892,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,8.983870967741936,1.0,1.0,7.776785714285714,1.0
888,4.0,10.0,5.5,8,6,1.0,7.0,7.75,4.0,10.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,5.5,1.0,4.6,4.756048387096774,5.5,5.5,10.0,12.498742259492994,1,0,0,0,0,5.2341001353179974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,6.661290322580645,1.0,1.0,7.348214285714286,1.0
889,2.5,10.0,10.0,6,4,1.50625,4.0,5.5,4.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,3.25,5.5,5.5,4.6,4.054435483870968,5.5,5.5,10.0,11.915051671812877,1,0,0,0,0,3.8764119601328906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
890,1.0,10.0,10.0,5,7,1.0,4.0,7.75,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,1.0,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.719126295554126,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.435483870967742,1.0,10.0,6.464285714285714,1.0
891,3.25,10.0,10.0,6,5,1.5175,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,5.5,4.6,3.661290322580645,5.5,5.5,10.0,12.058152515453552,1,0,0,0,0,2.8823529411764706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,5.790322580645161,1.0,1.0,7.1875,1.0
892,1.75,10.0,10.0,6,8,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.596774193548387,5.5,5.5,10.0,11.947949375319936,1,0,0,0,0,4.365439093484419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.7258064516129032,1.0,10.0,7.508928571428571,1.0
893,2.5,10.0,10.0,5,5,1.0,4.0,5.5,7.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,2.8,3.1411290322580645,5.5,5.5,10.0,12.013700752882718,1,0,0,0,0,3.0759219088937093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.129032258064516,1.0,1.0,7.803571428571429,1.0
894,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,4.6,3.4193548387096775,5.5,5.5,10.0,11.685684782260491,1,0,0,0,0,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,5.645161290322581,1.0,1.0,7.160714285714286,1.0
895,3.25,10.0,10.0,6,5,3.334375,4.0,5.5,4.0,7.0,5.5,10.0,10.0,5.5,4.0,4.0,10.0,3.25,5.5,5.5,4.6,3.9213709677419355,5.5,5.5,10.0,11.84939770159144,1,0,0,0,0,5.384615384615384,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.82258064516129,1.0,1.0,7.5625,1.0
896,1.0,10.0,10.0,4,6,1.0,4.0,5.5,4.0,7.0,10.0,1.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.977822580645161,5.5,5.5,10.0,11.575900264131617,0,0,0,0,1,7.302839116719243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.232142857142858,1.0
897,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,7.75,7.0,4.0,10.0,1.0,5.5,1.0,4.6,4.193548387096774,5.5,5.5,10.0,11.870271183889114,0,0,0,0,1,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,5.645161290322581,1.0,1.0,7.160714285714286,1.0
898,4.75,10.0,10.0,9,5,5.275,10.0,5.5,10.0,7.0,10.0,10.0,10.0,3.25,4.0,10.0,10.0,5.5,7.75,10.0,6.4,5.959677419354839,5.5,5.5,10.0,13.323926946863102,1,0,0,0,0,1.5484978540772532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,1.0,10.0,6.383928571428571,1.0
899,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,1.0,2.8,2.741935483870968,5.5,5.5,10.0,11.813030057420567,1,0,0,0,0,5.411184210526316,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,3.032258064516129,1.0,10.0,7.5625,1.0
900,1.0,10.0,10.0,4,6,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,5.137096774193548,5.5,5.5,10.0,11.608235644774552,0,0,0,0,1,6.6223776223776225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.516129032258065,1.0,1.0,7.107142857142857,1.0
901,2.5,10.0,10.0,5,7,1.0,4.0,7.75,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,5.57258064516129,5.5,5.5,10.0,11.938193200374572,0,0,0,0,1,2.19758064516129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.596774193548387,1.0,10.0,7.455357142857143,1.0
902,3.25,10.0,10.0,7,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.377016129032258,5.5,5.5,10.0,12.100712129872347,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.7258064516129032,1.0,1.0,6.4375,1.0
903,2.5,10.0,10.0,7,5,1.151875,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,5.5,6.4,5.173387096774194,5.5,5.5,10.0,12.388394202324129,1,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
904,1.0,10.0,10.0,5,6,1.421875,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.741935483870968,5.5,5.5,10.0,11.740061037553975,1,0,0,0,0,3.8458904109589045,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.096774193548387,1.0,1.0,7.428571428571429,1.0
905,2.5,10.0,10.0,5,5,1.61875,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.693548387096774,5.5,5.5,10.0,11.759785542901755,1,0,0,0,0,4.511363636363637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
906,4.0,10.0,10.0,8,5,2.17,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,5.5,6.4,6.231854838709677,5.5,5.5,10.0,12.449018824140563,1,0,0,0,0,9.65064695009242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
907,1.75,10.0,10.0,7,7,1.0,7.0,5.5,7.0,7.0,7.75,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,2.8,2.088709677419355,3.25,5.5,10.0,12.429216196844383,1,0,0,0,0,8.026548672566372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.048387096774194,1.0,10.0,8.232142857142858,1.0
908,2.5,10.0,5.5,5,5,1.0,4.0,5.5,7.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.9274193548387095,5.5,5.5,10.0,11.782952602183288,1,0,0,0,0,3.489583333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,4.629032258064516,1.0,1.0,6.973214285714286,1.0
909,3.25,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.3588709677419355,5.5,5.5,10.0,12.066810578196666,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,1.0,6.464285714285714,1.0
910,2.5,10.0,10.0,5,5,3.030625,4.0,5.5,4.0,7.0,5.5,10.0,7.0,6.625,7.0,4.0,10.0,1.0,5.5,1.0,4.6,3.903225806451613,5.5,5.5,10.0,11.946654038351252,0,0,0,0,1,6.391855203619909,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.548387096774194,1.0,1.0,7.696428571428571,1.0
911,1.75,10.0,5.5,5,7,1.0,4.0,5.5,7.0,10.0,5.5,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,2.8,2.524193548387097,5.5,5.5,10.0,11.874090314181814,0,0,0,0,1,8.608832807570977,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.193548387096774,1.0,10.0,7.1875,1.0
912,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,1.0,10.0,4.375,4.0,4.0,8.5,1.0,5.5,1.0,2.8,3.721774193548387,5.5,5.5,10.0,11.385092093460344,0,0,0,0,1,4.26953125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.526785714285715,1.0
913,2.5,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,5.5,1.0,7.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,6.4,6.268145161290323,5.5,5.5,10.0,11.884489021402711,0,0,0,0,0,7.446553446553446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,9.564516129032258,1.0,10.0,7.910714285714286,1.0
914,3.25,10.0,10.0,6,5,1.4275,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.193548387096774,5.5,5.5,10.0,12.065274916913605,0,0,0,0,1,5.676470588235294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
915,1.75,10.0,10.0,4,5,1.45,4.0,5.5,4.0,7.0,3.25,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.729838709677419,5.5,5.5,10.0,11.225243392518447,1,0,0,0,0,10.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.661290322580645,1.0,1.0,7.348214285714286,1.0
916,1.0,10.0,10.0,2,3,1.0,4.0,5.5,4.0,7.0,5.5,1.0,7.0,2.125,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.8629032258064515,5.5,5.5,10.0,10.47194980911048,0,0,0,0,1,9.0625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.642857142857143,1.0
917,1.0,10.0,10.0,4,6,1.0,4.0,5.5,4.0,7.0,10.0,10.0,7.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.717741935483871,5.5,5.5,10.0,11.813030057420567,1,0,0,0,0,1.5952380952380953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.983870967741936,1.0,1.0,7.776785714285714,1.0
918,4.75,10.0,10.0,7,5,1.0,7.0,5.5,10.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,5.5,5.5,6.4,6.038306451612903,5.5,5.5,10.0,12.380025952653611,1,0,0,0,0,4.440217391304348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.6129032258064515,1.0,1.0,6.785714285714286,1.0
919,2.5,10.0,10.0,6,8,1.0,10.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,8.5,3.25,5.5,1.0,4.6,4.63508064516129,5.5,5.5,10.0,12.081076155355488,1,0,0,0,0,2.862331081081081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.161290322580645,1.0,10.0,6.839285714285714,1.0
920,4.0,10.0,10.0,6,5,1.590625,7.0,7.75,7.0,10.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,3.848790322580645,5.5,5.5,10.0,12.211060187041213,1,0,0,0,0,2.105603448275862,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.1774193548387095,1.0,1.0,6.705357142857143,1.0
921,7.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.890676734510876,0,0,0,0,0,2.330188679245283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.0161290322580645,1.0,10.0,9.25,1.0
922,2.5,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.401209677419355,5.5,5.5,10.0,12.043494890772815,1,0,0,0,0,9.808510638297872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,1.0,10.0,6.383928571428571,1.0
923,4.0,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,3.25,3.25,5.5,4.6,4.223790322580645,5.5,5.5,10.0,12.170445467887022,1,0,0,0,0,4.355361596009975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.3225806451612905,1.0,10.0,6.758928571428571,1.0
924,4.0,10.0,10.0,6,6,1.8831250000000002,4.0,7.75,7.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,1.0,4.6,4.701612903225806,5.5,5.5,10.0,12.24288661865289,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,5.064516129032258,1.0,1.0,7.053571428571429,1.0
925,3.25,10.0,10.0,5,6,1.0,4.0,5.5,7.0,7.0,5.5,10.0,10.0,4.375,4.0,10.0,10.0,1.0,5.5,5.5,4.6,4.266129032258064,5.5,5.5,10.0,12.072541252905651,1,0,0,0,0,3.1261101243339255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,5.790322580645161,1.0,1.0,7.1875,1.0
